review_id,company_id,date,n_tokens,S_raw,F_raw_phys,H_raw_phys,G_ratio_phys,w_sent_phys,G_final_phys,F_raw_selfprot,H_raw_selfprot,G_ratio_selfprot,w_sent_selfprot,G_final_selfprot,F_raw_aff,H_raw_aff,G_ratio_aff,w_sent_aff,G_final_aff,F_raw_stat,H_raw_stat,G_ratio_stat,w_sent_stat,G_final_stat,F_raw_fam,H_raw_fam,G_ratio_fam,w_sent_fam,G_final_fam
102374051.0,intuit,,352,0.9761836,11.0,0.0,0.9999999090909174,0.9730049163639717,0.9730048279089873,2.5,0.0,0.99999960000016,0.9730049163639717,0.9730045271621608,13.0,0.0,0.9999999230769291,0.9730049163639717,0.9730048415174455,2.0,0.0,0.99999950000025,0.9730049163639717,0.9730044298617567,0.0,0.0,0.0,0.5,0.0
103117505.0,intuit,,35,0.8153176,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103104007.0,intuit,,48,-0.31013379,0.0,0.0,0.0,0.5,0.0,0.0,2.5,-0.99999960000016,0.3,-0.29999988000004796,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103100625.0,intuit,,39,-0.654609,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495
103072125.0,intuit,,96,0.9874031,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,9.0,-0.9999998888889013,0.3,-0.2999999666666704
103035032.0,intuit,,36,0.96922076,2.0,0.0,0.99999950000025,0.9722636458115759,0.972263159679996,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103033860.0,intuit,,67,0.17917196,4.5,0.0,0.9999997777778271,0.5978916229597154,0.5978914900949398,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,0.99999960000016,0.5978916229597154,0.5978913838031619
103029764.0,intuit,,76,0.79317796,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.99999950000025,0.9454586925491864,0.9454582198200764,0.0,0.0,0.0,0.5,0.0,9.0,0.0,0.9999998888889013,0.9454586925491864,0.9454585874982323
102999123.0,intuit,,30,0.9057883,5.0,0.0,0.99999980000004,0.9645368260880735,0.9645366331807468,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102976827.0,intuit,,58,0.7686123,2.0,0.0,0.99999950000025,0.9401641383407616,0.9401636682589275,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.99999950000025,0.9401641383407616,0.9401636682589275,2.0,0.0,0.99999950000025,0.9401641383407616,0.9401636682589275
102944894.0,intuit,,36,0.112834394,2.0,0.0,0.99999950000025,0.53278727701687,0.5327870106233646,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102930724.0,intuit,,56,0.9123738,2.0,0.0,0.99999950000025,0.9654269220600842,0.9654264393468645,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102912987.0,intuit,,32,-0.43402347,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.99999950000025,0.804725329385658,0.8047249270231944,0.0,0.0,0.0,0.5,0.0
102886400.0,intuit,,84,-0.32483837,0.0,5.0,-0.99999980000004,0.3,-0.29999994000001196,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102874897.0,intuit,,22,-0.9058341,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102845247.0,intuit,,295,0.9496667,4.5,0.0,0.9999997777778271,0.9700746394216722,0.9700744238495779,2.0,0.0,0.99999950000025,0.9700746394216722,0.9700741543845949,4.0,2.0,0.33333327777778704,0.9700746394216722,0.32335815924753086,4.0,0.0,0.9999997500000625,0.9700746394216722,0.970074396903073,11.5,0.0,0.9999999130434859,0.9700746394216722,0.9700745550673631
102834142.0,intuit,,31,-0.77748907,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,6.5,0.0,0.9999998461538698,0.942130660289101,0.9421305153459448
102781933.0,intuit,,124,0.86582583,2.0,0.0,0.99999950000025,0.9586440418397124,0.9586435625179311,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,0.99999960000016,0.9586440418397124,0.9586436583822491
102758564.0,intuit,,36,-0.91513425,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102697725.0,intuit,,208,0.80988175,2.0,0.0,0.99999950000025,0.9488033270859454,0.948802852684519,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102650207.0,intuit,,79,-0.31208572,0.0,2.0,-0.99999950000025,0.3,-0.29999985000007495,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
102623674.0,intuit,,75,0.19951048,4.0,0.0,0.9999997500000625,0.61728540087203,0.6172852465507184,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
