review_id,company_id,mode,goal,cluster_id,evidence_value
100741222.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,7.5
100740527.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.75
100723938.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,10.5
100716114.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,3.0
100710903.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,9.75
100696799.0,booz_allen_hamilton,none,,,0.0
100694523.0,booz_allen_hamilton,hindrance,selfprot,hindrance_selfprot,3.0
100683808.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,13.75
100677617.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,9.0
100660216.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,6.0
100659201.0,booz_allen_hamilton,hindrance,selfprot,hindrance_selfprot,3.0
100654412.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,18.0
100602498.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100597128.0,booz_allen_hamilton,none,,,0.0
100594720.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,3.0
100566021.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,34.5
100558609.0,booz_allen_hamilton,none,,,0.0
100552274.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100551725.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,6.0
100533097.0,booz_allen_hamilton,none,,,0.0
100530238.0,booz_allen_hamilton,none,,,0.0
100521722.0,booz_allen_hamilton,hindrance,fam,hindrance_fam,27.0
100508157.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,7.5
100507732.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,16.5
100466976.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
100453503.0,booz_allen_hamilton,hindrance,phys,hindrance_phys,4.0
100427804.0,booz_allen_hamilton,none,,,0.0
100414173.0,booz_allen_hamilton,none,,,0.0
100385276.0,booz_allen_hamilton,hindrance,stat,hindrance_stat,3.0
100352973.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,3.0
100351430.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
100328743.0,booz_allen_hamilton,hindrance,phys,hindrance_phys,3.75
100323724.0,booz_allen_hamilton,none,,,0.0
100313892.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,12.0
100312666.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,7.5
100298672.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,9.0
100286922.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100282596.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100263711.0,booz_allen_hamilton,none,,,0.0
100239069.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,17.25
100212733.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
100196530.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
100191244.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
100179008.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,12.0
100178816.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100169120.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,12.0
100162826.0,booz_allen_hamilton,none,,,0.0
100136780.0,booz_allen_hamilton,none,,,0.0
100127540.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100115782.0,booz_allen_hamilton,none,,,0.0
100108775.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100105682.0,booz_allen_hamilton,none,,,0.0
100105643.0,booz_allen_hamilton,none,,,0.0
100072778.0,booz_allen_hamilton,fulfillment,selfprot,fulfillment_selfprot,7.5
100063932.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
100025283.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
100018406.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,7.5
100016891.0,booz_allen_hamilton,none,,,0.0
100002607.0,booz_allen_hamilton,none,,,0.0
99971260.0,booz_allen_hamilton,none,,,0.0
99946921.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
99942613.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99941630.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99939426.0,booz_allen_hamilton,none,,,0.0
99932063.0,booz_allen_hamilton,none,,,0.0
99924784.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,12.0
99906393.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99838822.0,booz_allen_hamilton,none,,,0.0
99833985.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
99810687.0,booz_allen_hamilton,none,,,0.0
99793184.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,3.0
99792854.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
99789773.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,34.5
99770627.0,booz_allen_hamilton,hindrance,fam,hindrance_fam,18.0
99768285.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,3.0
99748182.0,booz_allen_hamilton,none,,,0.0
99738037.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,6.0
99735096.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,6.0
99732074.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
99699859.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,33.0
99685629.0,booz_allen_hamilton,hindrance,fam,hindrance_fam,27.0
99661345.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99655798.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
99654085.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
99637715.0,booz_allen_hamilton,none,,,0.0
99631160.0,booz_allen_hamilton,none,,,0.0
99627147.0,booz_allen_hamilton,none,,,0.0
99624126.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,12.0
99602043.0,booz_allen_hamilton,fulfillment,aff,fulfillment_aff,12.0
99599345.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,4.0
99590320.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99583253.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
99580315.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99579650.0,booz_allen_hamilton,none,,,0.0
99535735.0,booz_allen_hamilton,none,,,0.0
99527713.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99508274.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99492864.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99488700.0,booz_allen_hamilton,none,,,0.0
99470671.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,4.0
99468775.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,3.0
99460206.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,25.5
99440939.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,7.5
99437660.0,booz_allen_hamilton,none,,,0.0
99434407.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99428600.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99417740.0,booz_allen_hamilton,hindrance,fam,hindrance_fam,5.0
99416483.0,booz_allen_hamilton,none,,,0.0
99415334.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99404288.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
99396844.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,6.0
99396715.0,booz_allen_hamilton,none,,,0.0
99395430.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,13.5
99378294.0,booz_allen_hamilton,hindrance,fam,hindrance_fam,27.0
99368828.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,6.0
99349006.0,booz_allen_hamilton,fulfillment,stat,fulfillment_stat,3.0
99347073.0,booz_allen_hamilton,none,,,0.0
99326585.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
99313595.0,booz_allen_hamilton,fulfillment,phys,fulfillment_phys,6.0
99297246.0,booz_allen_hamilton,fulfillment,fam,fulfillment_fam,27.0
99269321.0,booz_allen_hamilton,none,,,0.0
