review_id,company_id,date,n_tokens,S_raw,F_raw_phys,H_raw_phys,G_ratio_phys,w_sent_phys,G_final_phys,F_raw_selfprot,H_raw_selfprot,G_ratio_selfprot,w_sent_selfprot,G_final_selfprot,F_raw_aff,H_raw_aff,G_ratio_aff,w_sent_aff,G_final_aff,F_raw_stat,H_raw_stat,G_ratio_stat,w_sent_stat,G_final_stat,F_raw_fam,H_raw_fam,G_ratio_fam,w_sent_fam,G_final_fam
100741222.0,booz_allen_hamilton,,51,0.35316157,6.0,0.0,0.9999998333333611,0.7488797083415244,0.7488795835282605,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.9999998333333611,0.7488797083415244,0.7488795835282605,7.5,0.0,0.9999998666666844,0.7488797083415244,0.7488796084909098
100740527.0,booz_allen_hamilton,,696,-0.05944399,6.75,0.0,0.9999998518518738,0.5,0.4999999259259369,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.9999998333333611,0.5,0.49999991666668053
100723938.0,booz_allen_hamilton,,309,0.87961656,10.5,0.0,0.9999999047619139,0.9607765180697717,0.9607764265672549,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.9999998333333611,0.9607765180697717,0.9607763579403786
100716114.0,booz_allen_hamilton,,45,0.9450293,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.9999996666667778,0.9695314312078783,0.9695311080308423,0.0,0.0,0.0,0.5,0.0
100710903.0,booz_allen_hamilton,,87,0.57989514,9.75,0.0,0.999999897435908,0.880753031904935,0.8807529415713,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,0.9999997333334044,0.880753031904935,0.8807527970375225
100696799.0,booz_allen_hamilton,,324,0.9196357,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100694523.0,booz_allen_hamilton,,198,-0.84337515,0.0,0.0,0.0,0.5,0.0,0.0,3.0,-0.9999996666667778,0.3,-0.2999999000000333,3.0,0.0,0.9999996666667778,0.9549334164127745,0.9549330981017418,0.0,3.0,-0.9999996666667778,0.3,-0.2999999000000333,0.0,0.0,0.0,0.5,0.0
100683808.0,booz_allen_hamilton,,282,0.5438064,3.75,3.75,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,4.0,-0.33333327777778704,0.3,-0.09999998333333611,0.0,3.0,-0.9999996666667778,0.3,-0.2999999000000333,13.75,11.75,0.07843136947327962,0.8647394695318189,0.06782270083297792
100677617.0,booz_allen_hamilton,,417,0.9609822,6.0,3.0,0.33333329629630043,0.9713610016232286,0.3237869645647468,3.0,6.0,-0.33333329629630043,0.3,-0.09999998888889013,9.0,0.0,0.9999998888889013,0.9713610016232286,0.9713608936942405,6.0,3.0,0.33333329629630043,0.9713610016232286,0.3237869645647468,0.0,0.0,0.0,0.5,0.0
100660216.0,booz_allen_hamilton,,48,0.61073256,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.9999998333333611,0.8931119795613148,0.893111830709343,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100659201.0,booz_allen_hamilton,,159,-0.9469713,0.0,0.0,0.0,0.5,0.0,0.0,3.0,-0.9999996666667778,0.3,-0.2999999000000333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100654412.0,booz_allen_hamilton,,78,-0.43990684,18.0,0.0,0.9999999444444475,0.8083969366138146,0.8083968917028762,3.75,0.0,0.9999997333334044,0.8083969366138146,0.8083967210413556,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100602498.0,booz_allen_hamilton,,219,-0.23887646,12.0,0.0,0.9999999166666736,0.6537368460604733,0.6537367915824074,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.9999998333333611,0.6537368460604733,0.6537367371043504,27.0,0.0,0.9999999629629643,0.6537368460604733,0.6537368218479984
100597128.0,booz_allen_hamilton,,48,0.29147294,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100594720.0,booz_allen_hamilton,,63,0.9206251,3.0,0.0,0.9999996666667778,0.9665117997668049,0.9665114775963124,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100566021.0,booz_allen_hamilton,,189,-0.7936096,0.0,3.0,-0.9999996666667778,0.3,-0.2999999000000333,0.0,3.0,-0.9999996666667778,0.3,-0.2999999000000333,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.9999998333333611,0.9455476603194579,0.9455475027282074,34.5,0.0,0.9999999710144937,0.9455476603194579,0.9455476329122803
100558609.0,booz_allen_hamilton,,81,0.7979505,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
100552274.0,booz_allen_hamilton,,69,0.9585968,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,27.0,0.0,0.9999999629629643,0.9710943710160918,0.9710943350496349
