file,slug_from_file,original_rows,dropped_dupes,dropped_empty_text,dropped_too_short,final_rows,output_file
reviews.csv,ericsson,805,0,0,0,805,C:\Users\csshl\Desktop\4994-Scrapper\runs\company_score_precompute\ericsson\02_clean\reviews_ericsson_clean.csv
