file,slug_from_file,original_rows,dropped_dupes,dropped_empty_text,dropped_too_short,final_rows,output_file
reviews.csv,keller_williams,1000,0,0,0,1000,C:\Users\csshl\Desktop\4994-Scrapper\runs\company_score_precompute\keller_williams\02_clean\reviews_keller_williams_clean.csv
