review_id,company_id,date,n_tokens,S_raw,F_raw_phys,H_raw_phys,G_ratio_phys,w_sent_phys,G_final_phys,F_raw_selfprot,H_raw_selfprot,G_ratio_selfprot,w_sent_selfprot,G_final_selfprot,F_raw_aff,H_raw_aff,G_ratio_aff,w_sent_aff,G_final_aff,F_raw_stat,H_raw_stat,G_ratio_stat,w_sent_stat,G_final_stat,F_raw_fam,H_raw_fam,G_ratio_fam,w_sent_fam,G_final_fam
102796155.0,fidelity_investments,,181,0.9797595,2.0,0.0,0.99999950000025,0.9733780907740275,0.9733776040852254,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.99999950000025,0.9733780907740275,0.9733776040852254,2.0,0.0,0.99999950000025,0.9733780907740275,0.9733776040852254,0.0,0.0,0.0,0.5,0.0
103114300.0,fidelity_investments,,108,0.6739446,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,0.9999997500000625,0.9149615371244845,0.9149613083841573,4.0,0.0,0.9999997500000625,0.9149615371244845,0.9149613083841573,9.0,0.0,0.9999998888889013,0.9149615371244845,0.9149614354621028
103110523.0,fidelity_investments,,41,0.29542923,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.99999950000025,0.7030192430581794,0.7030188915487336
103104756.0,fidelity_investments,,71,-0.75241566,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.99999950000025,0.9364138965217527,0.9364134283150385,2.5,2.0,0.11111108641975857,0.9364138965217527,0.10404596538109132
103096447.0,fidelity_investments,,53,-0.87424624,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103088654.0,fidelity_investments,,147,0.6597052,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,-0.9999997500000625,0.3,-0.2999999250000187
103073567.0,fidelity_investments,,35,0.95810014,2.0,0.0,0.99999950000025,0.9710385507554268,0.9710380652363941,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103063361.0,fidelity_investments,,153,0.8186881,2.0,0.0,0.99999950000025,0.9504876190897769,0.9504871438462049,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103060825.0,fidelity_investments,,61,-0.82304174,2.0,0.0,0.99999950000025,0.9513007647910598,0.9513002891409152,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,3.0,-0.199999960000008,0.3,-0.0599999880000024,0.0,0.0,0.0,0.5,0.0
103055359.0,fidelity_investments,,25,-0.021002132,2.0,0.0,0.99999950000025,0.5,0.499999750000125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103049492.0,fidelity_investments,,26,0.97611225,2.0,0.0,0.99999950000025,0.9729974192763962,0.9729969327779298,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103047684.0,fidelity_investments,,36,0.3939421,2.0,0.0,0.99999950000025,0.7782967930221987,0.7782964038739967,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103041110.0,fidelity_investments,,78,0.9752697,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103030597.0,fidelity_investments,,27,-0.78950506,1.25,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103029853.0,fidelity_investments,,29,0.6051054,2.0,0.0,0.99999950000025,0.8909441493723941,0.8909437039005421,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103028830.0,fidelity_investments,,52,0.94765157,2.0,0.0,0.99999950000025,0.9698397570454746,0.9698392721258385,0.0,0.0,0.0,0.5,0.0,2.5,0.0,0.99999960000016,0.9698397570454746,0.969839369109727,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
103028472.0,fidelity_investments,,31,0.9670119,5.0,0.0,0.99999980000004,0.9720243866454374,0.972024192240599,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
