"review_id","title","body","pros","cons","rating","date","role","location","employmentStatus","_source"
"95129126","Unilever","Unilever","Good money to be made","Clique behavior is a big problem","3.0","2025-02-18T09:15:12.253","Former employee - Machine Operator","Kansas City, MO","REGULAR","next_f"
"95076870","Unilever","Unilever","good company to grow in experise","No issues that i can think of at the moment","5.0","2025-02-16T16:44:09.017","Current employee - Supply Chain","Englewood, NJ","REGULAR","next_f"
"94947505","Hostile","Hostile","Easy job for the money","Supervisors and leads will haze and harass you the first 90 days and the union doesn't care but takes your money","1.0","2025-02-11T06:15:42.170","Former employee - Operator","Independence, MO","REGULAR","next_f"
"94931780","Culture Shift","Culture Shift","Unilever has been an outstanding company to work for, with a long history of innovation and a commitment to sustainability. The organization has always been at the forefront of developing and launching premium brands.","Limited opportunities for professional growth development. Recent shift in the company's culture, driven by new leadership. While change can often bring fresh perspectives and new energy, it has also led to some challenges. The new leadership team is taking the company in a different direction, and this transition period has impacted the overall work environment.","3.0","2025-02-10T15:32:18.173","Former employee - Global Marketing Director","Englewood Cliffs, NJ","REGULAR","next_f"
"94877836","Let go for not taking the jab!","Let go for not taking the jab!","Good friendly environment and enjoyed most of the people I worked with. Also my director was great!","They mandated the jab for US corporate teams in 21-22'. Then in Sept 22 after firing several hundred people they rescinded the requirement.","4.0","2025-02-07T11:08:41.283","Former employee - Associate Category Manager","Englewood Cliffs, NJ","REGULAR","next_f"
"93936361","Humm","Humm","Not much in the area of pros. Benefits are good","Full loadâ¦ revolving door â¦ statistic","2.0","2024-12-28T04:40:30.720","Former employee - Route Manager","Kansas City, MO","REGULAR","next_f"
"93906992","Great people, culture in transition","Great people, culture in transition","Great people, support everyone's success","Going through structural change with new CEO (performance-based)","4.0","2024-12-26T10:48:13.227","Current employee","Englewood Cliffs, NJ","REGULAR","next_f"
"93868438","Good Company, Good Experience","Good Company, Good Experience","Co workers, Pay is okay, Management is good","Benefits arent that great, work can sometimes be stressful","4.0","2024-12-23T15:26:51.453","Current employee - Data Engineer","Rogers, AR","REGULAR","next_f"
"93793261","Customer planning","Customer planning","Good pay, good work life balance","Bad structure, bad bonus structure","4.0","2024-12-19T12:28:11.193","Former employee - Customer Replenishment Planner","Englewood Cliffs, NJ","REGULAR","next_f"
"93788609","Good flexibility, toxic management, poor compensation","Good flexibility, toxic management, poor compensation","Good flexibility for parents. Used to offer coffee and snacks but that is long gone, you will be lucky to find a cracker. Benefits aren't terrible.","Need to be a parent to advance up ladder. Always trying to cut cost and rely on new managers with no experience. Politics is everything. Pay is based on a median of industry based on work levels and not role based so the extra degrees or difficulty of role don't help your case. Very noble purposes of sustainability are gone with Hein in charge, all is just a marketing show.","2.0","2024-12-19T09:14:02.860","Current employee - Senior Engineer","Englewood Cliffs, NJ","REGULAR","next_f"
"93737482","Quality standards seem to change regularly.","Quality standards seem to change regularly.","The pay seems to be okay.","Shift work. Have to answer to too many people. Sometimes decisions are made that make little sense.","3.0","2024-12-17T12:47:31.303","Former employee - Label Technician","Owensboro, KY","REGULAR","next_f"
"93632727","Good company","Good company","Super cross-functional, high retention rate among employees, great work-life balance","Slighter lower pay than other companies","5.0","2024-12-12T17:23:49.280","Current employee - Supply Chain Analyst","Englewood Cliffs, NJ","REGULAR","next_f"
"93567935","Great Company but Undergoing Restructuring","Great Company but Undergoing Restructuring","Flexible work-life balance, great culture","Very large organization with many teams overlapping in responsibility","4.0","2024-12-10T17:59:51.680","Current employee - Procurement Analyst","Englewood Cliffs, NJ","REGULAR","next_f"
