review_id,title,pros,cons,rating,date,job_title,location,employmentStatus,text,us_flag,us_flag_reason
91711899,work life balance will be acheived,work life balance will be acheived,salary will be less as,4.0,2024-10-07,Technical Architect,"Malvern, PA",REGULAR,work life balance will be acheived work life balance will be acheived salary will be less as,US,state_code:PA
91702916,Has opportunities to switch help desk roles,has opportunities to switch help desk roles,expectation of 24 hour 365 day support if one person calls off management expects someone else to fulfill the shift,2.0,2024-10-07,Executive IT Engineer,"Cincinnati, OH",REGULAR,Has opportunities to switch help desk roles has opportunities to switch help desk roles expectation of 24 hour 365 day support if one person calls off management expects someone else to fulfill the shift,US,state_code:OH
91641825,Good first offer salary and remote work,good first offer salary and remote work,no connection with tcs and not recognition,2.0,2024-10-04,Semi-Senior Software Developer,"Chiles, KS",REGULAR,Good first offer salary and remote work good first offer salary and remote work no connection with tcs and not recognition,US,state_code:KS
91640908,Job security Long term projects,job security long term projects,manager pressure tight timelines no proper training given,3.0,2024-10-04,IT Analyst,"Columbus, OH",REGULAR,Job security Long term projects job security long term projects manager pressure tight timelines no proper training given,US,state_code:OH
91633673,Wide variety of projects and industries domain however the opportunities to move across different units or accounts is very restricted So its not really a pro,wide variety of projects and industries domain - however the opportunities to move across different units or accounts is very restricted so its not really a pro,under par compensation and benefits restricted personal growth and learning the company image perception is quite bad in the market - could hamper future prospects,2.0,2024-10-04,Associate Consultant,"Chicago, IL",REGULAR,Wide variety of projects and industries domain however the opportunities to move across different units or accounts is very restricted So its not really a pro wide variety of projects and industries domain - however the opportunities to move across different units or accounts is very restricted so its not really a pro under par compensation and benefits restricted personal growth and learning the company image perception is quite bad in the market - could hamper future prospects,US,state_code:IL
91630484,Great place to start your career,great place to start your career,lot of politics with senior management,5.0,2024-10-04,Associate Consultant,"New York, NY",REGULAR,Great place to start your career great place to start your career lot of politics with senior management,US,state_code:NY
91537197,Nice to be here very good culture,nice to be here very good culture,salary is not the best and talented people have to work a lot,5.0,2024-10-01,Client Partner,"Seattle, WA",REGULAR,Nice to be here very good culture nice to be here very good culture salary is not the best and talented people have to work a lot,US,state_code:WA
91522000,I can t think of any pros,i can't think of any pros,too many layers between management and us,1.0,2024-10-01,Associate Consultant,"Dallas, TX",REGULAR,I can t think of any pros i can't think of any pros too many layers between management and us,US,state_code:TX
91475787,Over all Work life balance and job security maintaining,over all work life balance and job security maintaining,compensation and fewer support to maintain visa status,1.0,2024-09-30,Software Developer,"Pittsburgh, PA",REGULAR,Over all Work life balance and job security maintaining over all work life balance and job security maintaining compensation and fewer support to maintain visa status,US,state_code:PA
91389629,pro cool job great location OT,pro cool job great location ot,micro management some times and not getting ot pay on time,4.0,2024-09-26,Executive Support Specialist,"Cambridge, MA",REGULAR,pro cool job great location OT pro cool job great location ot micro management some times and not getting ot pay on time,US,state_code:MA
91388803,Great job security on the whole,great job security on the whole,low pay and slow growth,4.0,2024-09-26,Assistant Consultant,"Washington, DC",REGULAR,Great job security on the whole great job security on the whole low pay and slow growth,US,state_code:DC
91329365,Good Mentorship opportunities and great challenging work with great supportive team to work with,good mentorship opportunities and great challenging work with great supportive team to work with,work pressure is abit more it can be controlled to some extent,3.0,2024-09-25,Software Engineer,"California City, CA",REGULAR,Good Mentorship opportunities and great challenging work with great supportive team to work with good mentorship opportunities and great challenging work with great supportive team to work with work pressure is abit more it can be controlled to some extent,US,state_code:CA
