company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
sap,995,0.46800256,0.6131508,0.4680025577545166,0.019438186357216346,0.42990371249437254,0.5061014030146607,0.7206030150753768,0.19597989949748743,0.1589393585786164,0.17590838673845652,0.17590838673845652,-0.01497147016320054,0.011265072159432371,0.011265072159432371,0.11781366703107309,0.12315965732379539,0.12315965732379539,0.13145778321365068,0.14229283446179394,0.14229283446179394,0.23668440300016494,0.24119156800009994,0.24119156800009994
