company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
cognizant,990,0.19896087,0.6698692,0.19896087050437927,0.021289840236783344,0.15723278364028392,0.24068895736847462,0.5565656565656566,0.3181818181818182,0.09020272934286097,0.12364653698105318,0.12364653698105318,-0.012678879141892078,0.015771536663624196,0.015771536663624196,0.07418826885402002,0.0832932841010479,0.0832932841010479,0.13776598937174775,0.14994804821775387,0.14994804821775387,0.09777635749494534,0.10206006952988363,0.10206006952988363
