company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
optum,1000,0.09286879,0.7119744,0.09286879003047943,0.022514606840773204,0.04874016062256395,0.1369974194383949,0.494,0.395,0.1711971083125068,0.19274508984567967,0.19274508984567967,-0.033283136467591054,0.009794566108757563,0.009794566108757563,0.07430873352877707,0.08564892366830525,0.08564892366830525,0.1162844826256044,0.13592381673581724,0.13592381673581724,0.2645483788295251,0.24894383631852696,0.24894383631852696
