company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
tc2s,15,0.18966644,0.8062506,0.1896664351224899,0.20817300260123844,-0.2183526499759374,0.5976855202209173,0.6,0.3333333333333333,-4.44444118545088e-09,0.04370554472537656,0.043705544725376556,0.0,0.04460578196713456,0.04460578196713456,-0.06666664444445185,-0.019999993333335554,-0.019999993333335554,0.025641039738564544,0.15161756115340158,0.15161756115340158,0.10769228447951451,0.08985247561446534,0.08985247561446534
