company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
bloomberg,785,0.47333527,0.6164757,0.47333526611328125,0.022002961304255258,0.43020946195694093,0.5164610702696215,0.7222929936305732,0.2050955414012739,0.27671243074818075,0.2820869144082273,0.2820869144082273,-0.029242732647140317,0.006600982782742413,0.0066009827827424135,0.10929931419471513,0.11386708518781492,0.11386708518781492,0.11234204124524998,0.13364718548347174,0.13364718548347174,0.13714160300180228,0.15115364108944945,0.15115364108944945
