file,slug_from_file,original_rows,dropped_dupes,dropped_empty_text,dropped_too_short,final_rows,output_file
reviews.csv,bloomberg,785,0,0,0,785,C:\Users\csshl\Desktop\4994-Scrapper\runs\company_score_precompute\bloomberg\02_clean\reviews_bloomberg_clean.csv
