review_id,company_id,mode,goal,cluster_id,evidence_value
103105081.0,lockheed_martin,fulfillment,stat,fulfillment_stat,4.0
103104758.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
103090959.0,lockheed_martin,none,,,0.0
103072299.0,lockheed_martin,none,,,0.0
103021361.0,lockheed_martin,hindrance,selfprot,hindrance_selfprot,5.0
103010979.0,lockheed_martin,none,,,0.0
103009594.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.5
102990801.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102987732.0,lockheed_martin,none,,,0.0
102976529.0,lockheed_martin,none,,,0.0
102975605.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,2.5
102958850.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102958010.0,lockheed_martin,fulfillment,stat,fulfillment_stat,6.5
102955644.0,lockheed_martin,hindrance,selfprot,hindrance_selfprot,2.0
102951471.0,lockheed_martin,none,,,0.0
102945307.0,lockheed_martin,fulfillment,phys,fulfillment_phys,4.5
102930228.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102924359.0,lockheed_martin,none,,,0.0
102923975.0,lockheed_martin,hindrance,stat,hindrance_stat,2.0
102915540.0,lockheed_martin,fulfillment,phys,fulfillment_phys,4.5
102898040.0,lockheed_martin,none,,,0.0
102897087.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102894715.0,lockheed_martin,fulfillment,stat,fulfillment_stat,2.0
102892425.0,lockheed_martin,none,,,0.0
102886181.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102879875.0,lockheed_martin,fulfillment,fam,fulfillment_fam,2.0
102862180.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,4.0
102860101.0,lockheed_martin,none,,,0.0
102847064.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102842737.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102834635.0,lockheed_martin,fulfillment,fam,fulfillment_fam,11.0
102816384.0,lockheed_martin,hindrance,selfprot,hindrance_selfprot,4.0
102812720.0,lockheed_martin,fulfillment,fam,fulfillment_fam,2.5
102804303.0,lockheed_martin,fulfillment,fam,fulfillment_fam,4.5
102782497.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102781790.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,1.25
102780437.0,lockheed_martin,fulfillment,phys,fulfillment_phys,5.0
102775459.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102763760.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102759831.0,lockheed_martin,none,,,0.0
102757620.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.5
102745314.0,lockheed_martin,fulfillment,fam,fulfillment_fam,11.5
102743194.0,lockheed_martin,none,,,0.0
102735849.0,lockheed_martin,none,,,0.0
102720938.0,lockheed_martin,fulfillment,fam,fulfillment_fam,13.5
102719839.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102704562.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102701154.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102697578.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102686268.0,lockheed_martin,fulfillment,aff,fulfillment_aff,2.0
102682464.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,2.5
102679939.0,lockheed_martin,none,,,0.0
102676222.0,lockheed_martin,none,,,0.0
102668458.0,lockheed_martin,fulfillment,fam,fulfillment_fam,22.5
102667920.0,lockheed_martin,none,,,0.0
102654259.0,lockheed_martin,hindrance,phys,hindrance_phys,2.5
102651802.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102647532.0,lockheed_martin,none,,,0.0
102627042.0,lockheed_martin,fulfillment,fam,fulfillment_fam,2.0
102624033.0,lockheed_martin,none,,,0.0
102619222.0,lockheed_martin,none,,,0.0
102618692.0,lockheed_martin,hindrance,phys,hindrance_phys,6.25
102611161.0,lockheed_martin,fulfillment,stat,fulfillment_stat,2.0
102610500.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102596101.0,lockheed_martin,fulfillment,stat,fulfillment_stat,2.5
102593444.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,5.0
102593340.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,5.0
102587109.0,lockheed_martin,none,,,0.0
102576299.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102575122.0,lockheed_martin,fulfillment,selfprot,fulfillment_selfprot,2.5
102568332.0,lockheed_martin,none,,,0.0
102566725.0,lockheed_martin,fulfillment,phys,fulfillment_phys,3.0
102563189.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102559269.0,lockheed_martin,hindrance,phys,hindrance_phys,2.0
102557513.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102545438.0,lockheed_martin,fulfillment,fam,fulfillment_fam,4.0
102531071.0,lockheed_martin,fulfillment,fam,fulfillment_fam,2.5
102527607.0,lockheed_martin,none,,,0.0
102519562.0,lockheed_martin,none,,,0.0
102518636.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102515726.0,lockheed_martin,hindrance,selfprot,hindrance_selfprot,2.0
102514730.0,lockheed_martin,fulfillment,stat,fulfillment_stat,4.0
102512015.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102507208.0,lockheed_martin,none,,,0.0
102504059.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.5
102493410.0,lockheed_martin,fulfillment,stat,fulfillment_stat,3.5
102490513.0,lockheed_martin,none,,,0.0
102489905.0,lockheed_martin,fulfillment,fam,fulfillment_fam,4.5
102487547.0,lockheed_martin,hindrance,fam,hindrance_fam,6.5
102486862.0,lockheed_martin,hindrance,phys,hindrance_phys,2.5
102483860.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102471374.0,lockheed_martin,none,,,0.0
102458336.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102451590.0,lockheed_martin,none,,,0.0
102450317.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102445242.0,lockheed_martin,none,,,0.0
102444576.0,lockheed_martin,none,,,0.0
102444115.0,lockheed_martin,hindrance,fam,hindrance_fam,11.0
102441607.0,lockheed_martin,fulfillment,phys,fulfillment_phys,3.0
102437931.0,lockheed_martin,fulfillment,fam,fulfillment_fam,8.0
102431773.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102430666.0,lockheed_martin,hindrance,phys,hindrance_phys,2.5
102430588.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102430211.0,lockheed_martin,none,,,0.0
102427636.0,lockheed_martin,fulfillment,stat,fulfillment_stat,8.5
102427312.0,lockheed_martin,hindrance,phys,hindrance_phys,2.0
102424607.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102423329.0,lockheed_martin,fulfillment,phys,fulfillment_phys,4.0
102418386.0,lockheed_martin,none,,,0.0
102413234.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102408000.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.5
102404107.0,lockheed_martin,hindrance,phys,hindrance_phys,2.0
102402759.0,lockheed_martin,none,,,0.0
102396378.0,lockheed_martin,none,,,0.0
102395369.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102390313.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102380934.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102372586.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102368400.0,lockheed_martin,none,,,0.0
102368165.0,lockheed_martin,fulfillment,phys,fulfillment_phys,4.0
102363964.0,lockheed_martin,none,,,0.0
102343686.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102338696.0,lockheed_martin,fulfillment,fam,fulfillment_fam,6.5
102330926.0,lockheed_martin,fulfillment,aff,fulfillment_aff,2.0
102328968.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102326930.0,lockheed_martin,none,,,0.0
102321706.0,lockheed_martin,fulfillment,fam,fulfillment_fam,4.5
102315623.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102310924.0,lockheed_martin,fulfillment,stat,fulfillment_stat,4.5
102302582.0,lockheed_martin,none,,,0.0
102289016.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102283748.0,lockheed_martin,fulfillment,fam,fulfillment_fam,2.0
102281018.0,lockheed_martin,fulfillment,fam,fulfillment_fam,13.5
102267434.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102265887.0,lockheed_martin,fulfillment,fam,fulfillment_fam,5.5
102255705.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
102242450.0,lockheed_martin,fulfillment,phys,fulfillment_phys,2.0
102241319.0,lockheed_martin,fulfillment,aff,fulfillment_aff,2.5
102240336.0,lockheed_martin,fulfillment,fam,fulfillment_fam,9.0
