review_id,title,pros,cons,rating,date,job_title,location,employmentStatus,text,us_flag,us_flag_reason
89670544,Team Leaders and Project Managers care for their personnel Excellent Health and Dental Insurance Tuition Assistance based on total time of employment If a contract is lost you will still be paid until a place on a different contract is found Promotes lots of inclusion in diversity and zero tolerance for anything less,team leaders and project managers care for their personnel excellent health and dental insurance tuition assistance based on total time of employment if a contract is lost you will still be paid until a place on a different contract is found promotes lots of inclusion in diversity and zero tolerance for anything less,massive overhead means limited pay increase pay position and college degree are heavily tied together without a degree or many years of experience there can be no expectation of movement up the career ladder project managers are mostly out of touch with employees working on defense contracts and sometimes no experience in defense as they are hired off the basis of having a business degree leading to client distrust,4.0,2024-07-31,Senior Consultant,"Dayton, OH",REGULAR,Team Leaders and Project Managers care for their personnel Excellent Health and Dental Insurance Tuition Assistance based on total time of employment If a contract is lost you will still be paid until a place on a different contract is found Promotes lots of inclusion in diversity and zero tolerance for anything less team leaders and project managers care for their personnel excellent health and dental insurance tuition assistance based on total time of employment if a contract is lost you will still be paid until a place on a different contract is found promotes lots of inclusion in diversity and zero tolerance for anything less massive overhead means limited pay increase pay position and college degree are heavily tied together without a degree or many years of experience there can be no expectation of movement up the career ladder project managers are mostly out of touch with employees working on defense contracts and sometimes no experience in defense as they are hired off the basis of having a business degree leading to client distrust,US,state_code:OH
89642376,good benefits with continued education,good benefits with continued education,hard to move up due to promotion requirements,5.0,2024-07-30,ISSE,"Sterling, VA",REGULAR,good benefits with continued education good benefits with continued education hard to move up due to promotion requirements,US,state_code:VA
89640340,Good company culture and even better people,good company culture and even better people,being on the bench is a worrisome and not having a clearance is tough to get on a project,5.0,2024-07-30,Systems Engineer,"McLean, VA",REGULAR,Good company culture and even better people good company culture and even better people being on the bench is a worrisome and not having a clearance is tough to get on a project,US,state_code:VA
89636087,Substantial PTO Matching 401K up to 5 reasonable expectations leadership is engaging,substantial pto matching 401k up to 5 reasonable expectations leadership is engaging,i have no cons of this company,5.0,2024-07-30,Associate,"Saint Louis, MO",REGULAR,Substantial PTO Matching 401K up to 5 reasonable expectations leadership is engaging substantial pto matching 401k up to 5 reasonable expectations leadership is engaging i have no cons of this company,US,state_code:MO
89632487,Their retirement plans are great,their retirement plans are great,managers live in different states,4.0,2024-07-30,Program Manager,"Melbourne, FL",REGULAR,Their retirement plans are great their retirement plans are great managers live in different states,US,state_code:FL
89626428,Good work life balance and team,good work life balance and team,sometimes there are some bureaucracy,4.0,2024-07-30,Machine Learning Engineer,"Washington, DC",REGULAR,Good work life balance and team good work life balance and team sometimes there are some bureaucracy,US,state_code:DC
89604277,Booz Allen always has a steady stream of work access to the coolest datasets and the ability to shift between projects regularly,booz allen always has a steady stream of work access to the coolest datasets and the ability to shift between projects regularly,climbing the corporate ladder can be draining if you're not into self promotion or on client site alone and afraid you will be left behind the 40 hour work week only happens if you're happy in your current position with no desire for advancement raises don't keep pace with inflation feedback on performance almost never occurs,4.0,2024-07-29,Lead Scientist,"Arlington, VA",REGULAR,Booz Allen always has a steady stream of work access to the coolest datasets and the ability to shift between projects regularly booz allen always has a steady stream of work access to the coolest datasets and the ability to shift between projects regularly climbing the corporate ladder can be draining if you're not into self promotion or on client site alone and afraid you will be left behind the 40 hour work week only happens if you're happy in your current position with no desire for advancement raises don't keep pace with inflation feedback on performance almost never occurs,US,state_code:VA
89604206,Career managers that help further your career,career managers that help further your career,salary average for cyber industry,5.0,2024-07-29,Cyber Security Analyst,"Huntsville, AL",REGULAR,Career managers that help further your career career managers that help further your career salary average for cyber industry,US,state_code:AL
89598109,Great opportunities for fresh out of college professionals to build experience,great opportunities for fresh out of college professionals to build experience,compensation on the low end for dc area,4.0,2024-07-29,Consultant,"Washington, DC",REGULAR,Great opportunities for fresh out of college professionals to build experience great opportunities for fresh out of college professionals to build experience compensation on the low end for dc area,US,state_code:DC
89587150,Competitive compensation package and good benefits,competitive compensation package and good benefits,not the best work-life balance,4.0,2024-07-29,Associate,"Arlington, VA",REGULAR,Competitive compensation package and good benefits competitive compensation package and good benefits not the best work-life balance,US,state_code:VA
89568318,Culture Opportunities for raises Numerous growth opportunities and grow in several directions Plenty of bench time Encouraged to find project that is a personal fit for you instead of just forcing you into something,culture opportunities for raises numerous growth opportunities and grow in several directions plenty of bench time encouraged to find project that is a personal fit for you instead of just forcing you into something,flexed can't be paid up front employee has to front the money and get reimbursed after completion which is a burden for most,5.0,2024-07-28,Associate/Lead Technologist,"Washington, DC",REGULAR,Culture Opportunities for raises Numerous growth opportunities and grow in several directions Plenty of bench time Encouraged to find project that is a personal fit for you instead of just forcing you into something culture opportunities for raises numerous growth opportunities and grow in several directions plenty of bench time encouraged to find project that is a personal fit for you instead of just forcing you into something flexed can't be paid up front employee has to front the money and get reimbursed after completion which is a burden for most,US,state_code:DC
89563815,There are many work growth opportunities,there are many work growth opportunities,company pays low compared to competitors,3.0,2024-07-28,Senior Consultant,"San Diego, CA",REGULAR,There are many work growth opportunities there are many work growth opportunities company pays low compared to competitors,US,state_code:CA
89519826,Company is very Stellar excellent,company is very stellar excellent,pay compared to others is low,3.0,2024-07-26,Intelligence Analyst,"Fort Belvoir, VA",REGULAR,Company is very Stellar excellent company is very stellar excellent pay compared to others is low,US,state_code:VA
89519678,Pay 401k are some areas I like best,pay 401k are some areas i like best,none really that i can think of,5.0,2024-07-26,Associate,"McLean, VA",REGULAR,Pay 401k are some areas I like best pay 401k are some areas i like best none really that i can think of,US,state_code:VA
89509695,Managers are often receptive and encouraging There s an impressive internal network that employees can leverage to explore all kinds of BAH projects around the country,managers are often receptive and encouraging there's an impressive internal network that employees can leverage to explore all kinds of bah projects around the country,typical defense company issues rampant nepotism negligence and self serving behavior from leaders that seems it will go forever unchecked unpunished,3.0,2024-07-25,Cyber Security Engineer,"Rome, NY",REGULAR,Managers are often receptive and encouraging There s an impressive internal network that employees can leverage to explore all kinds of BAH projects around the country managers are often receptive and encouraging there's an impressive internal network that employees can leverage to explore all kinds of bah projects around the country typical defense company issues rampant nepotism negligence and self serving behavior from leaders that seems it will go forever unchecked unpunished,US,state_code:NY
