file,slug_from_file,original_rows,dropped_dupes,dropped_empty_text,dropped_too_short,final_rows,output_file
reviews.csv,rbc,999,0,0,0,999,C:\Users\csshl\Desktop\4994-Scrapper\runs\company_score_precompute\rbc\02_clean\reviews_rbc_clean.csv
