review_id,company_id,mode,goal,cluster_id,evidence_value
100336107.0,crew_carwash,none,,,0.0
102936048.0,crew_carwash,fulfillment,stat,fulfillment_stat,4.0
102861416.0,crew_carwash,fulfillment,fam,fulfillment_fam,2.5
102797250.0,crew_carwash,fulfillment,stat,fulfillment_stat,8.5
102702878.0,crew_carwash,hindrance,aff,hindrance_aff,2.5
102425852.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.5
102221679.0,crew_carwash,hindrance,stat,hindrance_stat,2.0
102189197.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
102159398.0,crew_carwash,none,,,0.0
102147030.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
102028146.0,crew_carwash,fulfillment,phys,fulfillment_phys,5.0
101924560.0,crew_carwash,fulfillment,fam,fulfillment_fam,2.5
101918006.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
101909456.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
101902842.0,crew_carwash,fulfillment,selfprot,fulfillment_selfprot,2.0
101890081.0,crew_carwash,none,,,0.0
101846523.0,crew_carwash,fulfillment,aff,fulfillment_aff,6.25
101797188.0,crew_carwash,none,,,0.0
101710294.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
101709078.0,crew_carwash,fulfillment,selfprot,fulfillment_selfprot,4.5
101488084.0,crew_carwash,fulfillment,aff,fulfillment_aff,4.0
101427433.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.5
101356317.0,crew_carwash,hindrance,phys,hindrance_phys,2.0
101328011.0,crew_carwash,fulfillment,fam,fulfillment_fam,4.5
101239659.0,crew_carwash,fulfillment,aff,fulfillment_aff,6.0
101125082.0,crew_carwash,none,,,0.0
101103357.0,crew_carwash,fulfillment,aff,fulfillment_aff,8.5
100616580.0,crew_carwash,fulfillment,stat,fulfillment_stat,10.5
100524092.0,crew_carwash,fulfillment,stat,fulfillment_stat,6.0
100449603.0,crew_carwash,fulfillment,stat,fulfillment_stat,5.0
100412700.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
100405666.0,crew_carwash,hindrance,aff,hindrance_aff,2.0
100361382.0,crew_carwash,none,,,0.0
100356087.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
100170733.0,crew_carwash,fulfillment,aff,fulfillment_aff,8.25
100169353.0,crew_carwash,fulfillment,aff,fulfillment_aff,4.0
100027641.0,crew_carwash,hindrance,stat,hindrance_stat,5.5
99998237.0,crew_carwash,fulfillment,stat,fulfillment_stat,3.0
99996560.0,crew_carwash,fulfillment,stat,fulfillment_stat,4.5
99899580.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
99899099.0,crew_carwash,fulfillment,phys,fulfillment_phys,3.0
99801342.0,crew_carwash,hindrance,phys,hindrance_phys,2.0
99747195.0,crew_carwash,fulfillment,stat,fulfillment_stat,5.0
99625563.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.5
99522303.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
99511260.0,crew_carwash,fulfillment,aff,fulfillment_aff,1.25
99469171.0,crew_carwash,none,,,0.0
99250394.0,crew_carwash,none,,,0.0
98919875.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
98918647.0,crew_carwash,hindrance,phys,hindrance_phys,2.0
98843795.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.5
98842782.0,crew_carwash,fulfillment,aff,fulfillment_aff,4.0
98605971.0,crew_carwash,hindrance,phys,hindrance_phys,2.5
98587128.0,crew_carwash,hindrance,fam,hindrance_fam,5.0
98584431.0,crew_carwash,fulfillment,aff,fulfillment_aff,7.5
98578689.0,crew_carwash,fulfillment,aff,fulfillment_aff,3.0
98127727.0,crew_carwash,fulfillment,stat,fulfillment_stat,5.0
98031848.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
98030433.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.5
98011450.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
97994183.0,crew_carwash,fulfillment,fam,fulfillment_fam,2.5
97959558.0,crew_carwash,fulfillment,phys,fulfillment_phys,5.0
97719203.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
97700499.0,crew_carwash,none,,,0.0
97697398.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
97427655.0,crew_carwash,none,,,0.0
97423837.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
97336857.0,crew_carwash,none,,,0.0
97312022.0,crew_carwash,fulfillment,fam,fulfillment_fam,5.75
97139435.0,crew_carwash,fulfillment,phys,fulfillment_phys,4.5
97132854.0,crew_carwash,fulfillment,stat,fulfillment_stat,10.5
97131266.0,crew_carwash,fulfillment,phys,fulfillment_phys,4.5
97124971.0,crew_carwash,none,,,0.0
97089698.0,crew_carwash,fulfillment,stat,fulfillment_stat,12.75
96969027.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
96942539.0,crew_carwash,fulfillment,stat,fulfillment_stat,4.0
96938213.0,crew_carwash,fulfillment,phys,fulfillment_phys,1.0
96935802.0,crew_carwash,fulfillment,stat,fulfillment_stat,10.0
96935366.0,crew_carwash,fulfillment,aff,fulfillment_aff,4.5
96904546.0,crew_carwash,fulfillment,fam,fulfillment_fam,4.5
96887664.0,crew_carwash,fulfillment,fam,fulfillment_fam,2.0
96880800.0,crew_carwash,none,,,0.0
96876405.0,crew_carwash,hindrance,phys,hindrance_phys,2.5
96850679.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
96697849.0,crew_carwash,none,,,0.0
96648451.0,crew_carwash,fulfillment,stat,fulfillment_stat,6.5
96642499.0,crew_carwash,none,,,0.0
96531717.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
96519911.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
96502078.0,crew_carwash,none,,,0.0
96454520.0,crew_carwash,hindrance,stat,hindrance_stat,3.0
96432412.0,crew_carwash,fulfillment,aff,fulfillment_aff,2.0
96397686.0,crew_carwash,fulfillment,stat,fulfillment_stat,2.0
96342737.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.5
96311188.0,crew_carwash,hindrance,phys,hindrance_phys,2.5
96220988.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
96210874.0,crew_carwash,fulfillment,phys,fulfillment_phys,2.0
