company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
google,994,0.531277,0.58168894,0.5312770009040833,0.018450052851700566,0.4951148973147501,0.5674391044934164,0.7605633802816901,0.1529175050301811,0.16209693053774887,0.17514542609994546,0.17514542609994546,-0.027856012090840595,0.00515394923975662,0.00515394923975662,0.07461723891984962,0.08384440956756313,0.08384440956756313,0.11274566018292927,0.11489382469412528,0.11489382469412528,0.11072294464529432,0.12338468351239332,0.12338468351239332
