company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
microsoft,777,0.31920677,0.6871941,0.31920677423477173,0.02465295133478757,0.2708869896185881,0.36752655885095536,0.6396396396396397,0.26898326898326896,0.21912074635075862,0.22564111859456856,0.22564111859456856,-0.05786396098319303,0.0021890821294084897,0.0021890821294084897,0.09163445074934004,0.09809259755969142,0.09809259755969142,0.1682545002604942,0.16860679909684476,0.16860679909684478,0.2088101187319592,0.20625545749702895,0.20625545749702898
