company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
pwc,999,0.42004412,0.6149214,0.4200441241264343,0.019455251834555345,0.3819118305307059,0.4581764177221628,0.7017017017017017,0.21121121121121122,0.04689334384323235,0.12955886663589503,0.12955886663589503,-0.030641741350606013,0.004163905445606166,0.004163905445606166,0.06760092466324287,0.07524510606477723,0.07524510606477723,0.19119115719522453,0.1805431371863387,0.1805431371863387,0.03336981980101853,0.12068616673424407,0.12068616673424407
