company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
in_n_out,945,0.6023841,0.5221035,0.6023840904235841,0.016984027748681144,0.569095396036169,0.635672784810999,0.8042328042328042,0.1111111111111111,0.12861666629575638,0.16400604242475728,0.1640060424247573,-0.039153421090963786,-0.00606946999478334,-0.00606946999478334,0.14462075246967554,0.1457768958688417,0.1457768958688417,0.06818339356673778,0.08188431755746216,0.08188431755746216,0.05132725379397441,0.07920336614508228,0.07920336614508228
