company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
ey,1000,0.39811754,0.61277646,0.3981175422668457,0.019377693046434424,0.3601372638958342,0.4360978206378572,0.668,0.205,0.03947397157166631,0.12408457853077455,0.12408457853077455,-0.046761888350723715,-0.002684034644629875,-0.002684034644629875,0.09041458283614998,0.09175278087941484,0.09175278087941484,0.1494216692479793,0.15129743625009137,0.15129743625009137,0.04943186464729617,0.1222656117446864,0.1222656117446864
