file,slug_from_file,original_rows,dropped_dupes,dropped_empty_text,dropped_too_short,final_rows,output_file
reviews.csv,service_now,685,0,0,0,685,C:\Users\csshl\Desktop\4994-Scrapper\runs\company_score_precompute\service_now\02_clean\reviews_service_now_clean.csv
