company_id,n_reviews,S_mean,S_std,S_smoothed,SE,S_CI_low,S_CI_high,pos_share,neg_share,G_mean_ratio_phys,G_mean_final_phys,G_smoothed_final_phys,G_mean_ratio_selfprot,G_mean_final_selfprot,G_smoothed_final_selfprot,G_mean_ratio_aff,G_mean_final_aff,G_smoothed_final_aff,G_mean_ratio_stat,G_mean_final_stat,G_smoothed_final_stat,G_mean_ratio_fam,G_mean_final_fam,G_smoothed_final_fam
houston_methodist,920,0.4277863,0.6545651,0.42778629064559937,0.021580372140194135,0.3854887612508189,0.47008382004037985,0.6945652173913044,0.2217391304347826,0.22788619020379117,0.24731288988515315,0.24731288988515318,-0.02100844469651219,0.014602785125276484,0.014602785125276484,0.13230670836254568,0.13820766289296224,0.13820766289296224,0.1058772311040081,0.11992958975209833,0.11992958975209833,0.08927758250604483,0.09790568291605577,0.09790568291605578
